id	name	category	taxon
NCBITaxon:28263	Arcanobacterium	biolink:OrganismTaxon	NA
NCBITaxon:1796615	Blautia caecimuris	biolink:OrganismTaxon	NA
NCBITaxon:33035	Blautia producta	biolink:OrganismTaxon	NA
NCBITaxon:2720821	Candidatus Avimicrobium caecorum	biolink:OrganismTaxon	NA
NCBITaxon:1715004	Clostridiales bacterium KLE1615	biolink:OrganismTaxon	NA
NCBITaxon:1650661	Clostridium phoceensis	biolink:OrganismTaxon	NA
NCBITaxon:29347	[Clostridium] scindens	biolink:OrganismTaxon	NA
NCBITaxon:2582419	Dialister hominis	biolink:OrganismTaxon	NA
NCBITaxon:1472761	Enorma massiliensis	biolink:OrganismTaxon	NA
NCBITaxon:1351	Enterococcus faecalis	biolink:OrganismTaxon	NA
NCBITaxon:2683689	Lachnospiraceae bacterium 2 1 46FAA	biolink:OrganismTaxon	NA
NCBITaxon:253257	Lacrimispora amygdalina	biolink:OrganismTaxon	NA
UMLS:C0317618	Lactobacillus amylovorus	biolink:OrganismTaxon	NA
NCBITaxon:47770	Lactobacillus crispatus	biolink:OrganismTaxon	NA
NCBITaxon:1596	Lactobacillus gasseri	biolink:OrganismTaxon	NA
NCBITaxon:1633	Limosilactobacillus vaginalis	biolink:OrganismTaxon	NA
NCBITaxon:1613	Limosilactobacillus fermentum	biolink:OrganismTaxon	NA
NCBITaxon:1796635	Longicatena caecimuris	biolink:OrganismTaxon	NA
NCBITaxon:2259133	Mesosutterella multiformis	biolink:OrganismTaxon	NA
UMLS:C5483085	Pseudoruminococcus massiliensis	biolink:OrganismTaxon	NA
NCBITaxon:1328	Streptococcus anginosus	biolink:OrganismTaxon	NA
NCBITaxon:200643	Bacteroidia	biolink:OrganismTaxon	NA
NCBITaxon:28216	Betaproteobacteria	biolink:OrganismTaxon	NA
NCBITaxon:28256	Halomonadaceae	biolink:OrganismTaxon	NA
NCBITaxon:563835	Chitinophagaceae	biolink:OrganismTaxon	NA
NCBITaxon:119045	Methylobacteriaceae	biolink:OrganismTaxon	NA
NCBITaxon:186804	Peptostreptococcaceae	biolink:OrganismTaxon	NA
NCBITaxon:1117	Cyanobacteriota	biolink:OrganismTaxon	NA
NCBITaxon:1239	Bacillota	biolink:OrganismTaxon	NA
NCBITaxon:1224	Pseudomonadota	biolink:OrganismTaxon	NA
NCBITaxon:544448	Mycoplasmatota	biolink:OrganismTaxon	NA
NCBITaxon:74201	Verrucomicrobia	biolink:OrganismTaxon	NA
NCBITaxon:28890	Euryarchaeota	biolink:OrganismTaxon	NA
NCBITaxon:976	Bacteroidota	biolink:OrganismTaxon	NA
UMLS:C2315469	Phylum Lentisphaerae	biolink:OrganismTaxon	NA
UMLS:C2309303	Phylum Synergistetes	biolink:OrganismTaxon	NA
NCBITaxon:32066	Fusobacteriota	biolink:OrganismTaxon	NA
NCBITaxon:45851	Eshraghiella crossota	biolink:OrganismTaxon	NA
NCBITaxon:328813	Alistipes onderdonkii	biolink:OrganismTaxon	NA
UMLS:C0995875	Methanobrevibacter smithii	biolink:OrganismTaxon	NA
NCBITaxon:51291	Chlamydiales	biolink:OrganismTaxon	NA
CHEBI:84123	advanced glycation end-product	biolink:SmallMolecule	NA
NCBITaxon:31979	Clostridiaceae	biolink:OrganismTaxon	NA
NCBITaxon:84997	Rubrobacteraceae	biolink:OrganismTaxon	NA
NCBITaxon:85025	Nocardiaceae	biolink:OrganismTaxon	NA
UMLS:C1064941	Spartobacteria	biolink:OrganismTaxon	NA
UMLS:C3597114	Orbaceae	biolink:OrganismTaxon	NA
NCBITaxon:85030	Geodermatophilaceae	biolink:OrganismTaxon	NA
NCBITaxon:76892	Caulobacteraceae	biolink:OrganismTaxon	NA
UMLS:C1522779	epidermis development	biolink:BiologicalProcess	NA
GO:0030216	keratinocyte differentiation	biolink:BiologicalProcess	NA
GO:0031424	keratinization	biolink:BiologicalProcess	NA
GO:0009913	epidermal cell differentiation	biolink:BiologicalProcess	NA
GO:0018149	peptide cross-linking	biolink:BiologicalProcess	NA
GO:0043588	skin development	biolink:BiologicalProcess	NA
GO:0043038	amino acid activation	biolink:BiologicalProcess	NA
GO:0071294	cellular response to zinc ion	biolink:BiologicalProcess	NA
UMLS:C1749558	vesicle coating	biolink:BiologicalProcess	NA
GO:0010043	response to zinc ion	biolink:BiologicalProcess	NA
GO:0006903	vesicle targeting	biolink:BiologicalProcess	NA
UMLS:C2265518	histone monoubiquitination	biolink:MolecularActivity	NA
GO:0042180	ketone metabolic process	biolink:BiologicalProcess	NA
UMLS:C1523929	cellular lipid catabolic process	biolink:BiologicalProcess	NA
GO:0007492	endoderm development	biolink:BiologicalProcess	NA
GO:1901661	quinone metabolic process	biolink:BiologicalProcess	NA
GO:0006900	vesicle budding from membrane	biolink:BiologicalProcess	NA
GO:0042448	progesterone metabolic process	biolink:BiologicalProcess	NA
GO:0042743	hydrogen peroxide metabolic process	biolink:BiologicalProcess	NA
GO:0071276	cellular response to cadmium ion	biolink:BiologicalProcess	NA
UMLS:C1749515	apoptotic DNA fragmentation	biolink:BiologicalProcess	NA
GO:0046364	monosaccharide biosynthetic process	biolink:BiologicalProcess	NA
UMLS:C1156207	histone ubiquitination	biolink:MolecularActivity	NA
GO:0006734	NADH metabolic process	biolink:BiologicalProcess	NA
GO:0042303	molting cycle	biolink:BiologicalProcess	NA
GO:0000737	DNA catabolic process, endonucleolytic	biolink:BiologicalProcess	NA
GO:0001676	long-chain fatty acid metabolic process	biolink:BiologicalProcess	NA
UMLS:C3824475	response to transition metal nanoparticle	biolink:BiologicalProcess	NA
GO:0042744	hydrogen peroxide catabolic process	biolink:BiologicalProcess	NA
GO:0042026	protein refolding	biolink:BiologicalProcess	NA
GO:0060444	branching involved in mammary gland duct morphogenesis	biolink:BiologicalProcess	NA
GO:0046686	response to cadmium ion	biolink:BiologicalProcess	NA
GO:0006631	fatty acid metabolic process	biolink:BiologicalProcess	NA
GO:0016126	sterol biosynthetic process	biolink:BiologicalProcess	NA
GO:1901568	fatty acid derivative metabolic process	biolink:BiologicalProcess	NA
GO:0009062	fatty acid catabolic process	biolink:BiologicalProcess	NA
GO:0070306	lens fiber cell differentiation	biolink:BiologicalProcess	NA
GO:0008207	C21-steroid hormone metabolic process	biolink:BiologicalProcess	NA
GO:0030262	apoptotic nuclear changes	biolink:BiologicalProcess	NA
GO:0019748	secondary metabolic process	biolink:BiologicalProcess	NA
UMLS:C2611918	developmental programmed cell death	biolink:BiologicalProcess	NA
NCBITaxon:543311	Parvimonas	biolink:OrganismTaxon	NA
UMLS:C2700321	Nadia Zebrafish	biolink:OrganismTaxon	NA
NCBITaxon:1643826	Eggerthellaceae	biolink:OrganismTaxon	NA
NCBITaxon:128827	Erysipelotrichaceae	biolink:OrganismTaxon	NA
NCBITaxon:186802	Eubacteriales	biolink:OrganismTaxon	NA
NCBITaxon:186803	Lachnospiraceae	biolink:OrganismTaxon	NA
NCBITaxon:1485	Clostridium	biolink:OrganismTaxon	NA
UMLS:C3946476	Lachnoclostridium	biolink:OrganismTaxon	NA
NCBITaxon:194924	Desulfovibrionaceae	biolink:OrganismTaxon	NA
NCBITaxon:95818	Candidatus Saccharibacteria	biolink:OrganismTaxon	NA
NCBITaxon:1654	Actinomyces	biolink:OrganismTaxon	NA
NCBITaxon:117563	Granulicatella	biolink:OrganismTaxon	NA
NCBITaxon:31977	Veillonellaceae	biolink:OrganismTaxon	NA
UMLS:C1080663	Bacteroidales	biolink:OrganismTaxon	NA
NCBITaxon:1506577	Tyzzerella	biolink:OrganismTaxon	NA
UMLS:C1264830	Clostridium species	biolink:OrganismTaxon	NA
NCBITaxon:59823	Prevotella sp.	biolink:OrganismTaxon	NA
NCBITaxon:2049040	Roseburia sp.	biolink:OrganismTaxon	NA
UMLS:C1059410	Genus Solobacterium	biolink:OrganismTaxon	NA
NCBITaxon:2	Bacteria	biolink:OrganismTaxon	NA
NCBITaxon:142586	Eubacterium sp.	biolink:OrganismTaxon	NA
NCBITaxon:239934	Akkermansia	biolink:OrganismTaxon	NA
NCBITaxon:186826	Lactobacillales	biolink:OrganismTaxon	NA
NCBITaxon:239759	Alistipes	biolink:OrganismTaxon	NA
NCBITaxon:165185	uncultured Eubacterium sp.	biolink:OrganismTaxon	NA
NCBITaxon:1924093	Anaeromassilibacillus	biolink:OrganismTaxon	NA
NCBITaxon:1643824	Atopobiaceae	biolink:OrganismTaxon	NA
UMLS:C4441072	Massilimicrobiota	biolink:OrganismTaxon	NA
NCBITaxon:1306	Streptococcus sp.	biolink:OrganismTaxon	NA
NCBITaxon:1852387	Streptococcus timonensis	biolink:OrganismTaxon	NA
NCBITaxon:1352	Enterococcus faecium	biolink:OrganismTaxon	NA
NCBITaxon:1280	Staphylococcus aureus	biolink:OrganismTaxon	NA
NCBITaxon:1282	Staphylococcus epidermidis	biolink:OrganismTaxon	NA
NCBITaxon:1338	Streptococcus intermedius	biolink:OrganismTaxon	NA
NCBITaxon:301301	Roseburia hominis	biolink:OrganismTaxon	NA
NCBITaxon:1685	Bifidobacterium breve	biolink:OrganismTaxon	NA
NCBITaxon:1584	Lactobacillus delbrueckii	biolink:OrganismTaxon	NA
NCBITaxon:1358	Lactococcus lactis	biolink:OrganismTaxon	NA
NCBITaxon:28025	Bifidobacterium animalis	biolink:OrganismTaxon	NA
NCBITaxon:2023260	Megasphaera sp.	biolink:OrganismTaxon	NA
NCBITaxon:2049024	Coprococcus sp.	biolink:OrganismTaxon	NA
NCBITaxon:139208	Isoptericola variabilis	biolink:OrganismTaxon	NA
UMLS:C1295736	Actinomyces species	biolink:OrganismTaxon	NA
NCBITaxon:29317	Actinomyces sp.	biolink:OrganismTaxon	NA
NCBITaxon:1852361	Actinomyces bouchesdurhonensis	biolink:OrganismTaxon	NA
NCBITaxon:187327	Acidaminococcus intestini	biolink:OrganismTaxon	NA
NCBITaxon:84109	Slackia exigua	biolink:OrganismTaxon	NA
NCBITaxon:544581	Actinomyces johnsonii	biolink:OrganismTaxon	NA
NCBITaxon:1655	Actinomyces naeslundii	biolink:OrganismTaxon	NA
NCBITaxon:272548	Actinomyces dentalis	biolink:OrganismTaxon	NA
NCBITaxon:419015	Alloscardovia omnicolens	biolink:OrganismTaxon	NA
NCBITaxon:160404	Anaerotignum lactatifermentans	biolink:OrganismTaxon	NA
NCBITaxon:102148	Solobacterium moorei	biolink:OrganismTaxon	NA
NCBITaxon:33945	Enterococcus avium	biolink:OrganismTaxon	NA
NCBITaxon:78346	Bifidobacterium ruminantium	biolink:OrganismTaxon	NA
NCBITaxon:658659	Erysipelotrichaceae bacterium 3_1_53	biolink:OrganismTaxon	NA
NCBITaxon:1160721	Ruminococcus bicirculans (ex Wegman et al. 2014)	biolink:OrganismTaxon	NA
NCBITaxon:29523	Bacteroides sp.	biolink:OrganismTaxon	NA
NCBITaxon:1382	Lancefieldella parvula	biolink:OrganismTaxon	NA
NCBITaxon:2049021	Butyricicoccus sp.	biolink:OrganismTaxon	NA
NCBITaxon:40545	Sutterella wadsworthensis	biolink:OrganismTaxon	NA
NCBITaxon:1681	Bifidobacterium bifidum	biolink:OrganismTaxon	NA
NCBITaxon:1750	Arachnia propionica	biolink:OrganismTaxon	NA
NCBITaxon:341694	Peptostreptococcus stomatis	biolink:OrganismTaxon	NA
NCBITaxon:1945593	Oscillibacter sp.	biolink:OrganismTaxon	NA
NCBITaxon:1737424	Blautia massiliensis (ex Durand et al. 2017)	biolink:OrganismTaxon	NA
NCBITaxon:1506	Clostridium sp.	biolink:OrganismTaxon	NA
NCBITaxon:1232428	Megasphaera massiliensis	biolink:OrganismTaxon	NA
UMLS:C1295858	Megasphaera species	biolink:OrganismTaxon	NA
NCBITaxon:105841	Anaerostipes caccae	biolink:OrganismTaxon	NA
NCBITaxon:39482	Faecalicatena contorta	biolink:OrganismTaxon	NA
NCBITaxon:1796613	Bacteroides caecimuris	biolink:OrganismTaxon	NA
NCBITaxon:1907654	Collinsella bouchesdurhonensis	biolink:OrganismTaxon	NA
NCBITaxon:1504823	bacterium LF-3	biolink:OrganismTaxon	NA
UMLS:C0376590	Torque	biolink:Phenomenon	NA
NCBITaxon:39486	Dorea formicigenerans	biolink:OrganismTaxon	NA
NCBITaxon:53443	Blautia hydrogenotrophica	biolink:OrganismTaxon	NA
NCBITaxon:261299	Intestinibacter bartlettii	biolink:OrganismTaxon	NA
NCBITaxon:45634	Streptococcus cristatus	biolink:OrganismTaxon	NA
NCBITaxon:55565	Actinomyces graevenitzii	biolink:OrganismTaxon	NA
NCBITaxon:1379	Gemella haemolysans	biolink:OrganismTaxon	NA
NCBITaxon:1383	Atopobium rimae	biolink:OrganismTaxon	NA
NCBITaxon:33033	Parvimonas micra	biolink:OrganismTaxon	NA
NCBITaxon:1720313	Bittarella massiliensis (ex Durand et al. 2017)	biolink:OrganismTaxon	NA
NCBITaxon:1871021	Lachnoclostridium phocaeense	biolink:OrganismTaxon	NA
NCBITaxon:46124	Granulicatella adiacens	biolink:OrganismTaxon	NA
NCBITaxon:46125	Abiotrophia defectiva	biolink:OrganismTaxon	NA
NCBITaxon:2047	Rothia dentocariosa	biolink:OrganismTaxon	NA
NCBITaxon:1841867	Phocea massiliensis	biolink:OrganismTaxon	NA
NCBITaxon:1924094	Anaeromassilibacillus sp.	biolink:OrganismTaxon	NA
NCBITaxon:270498	Christensenella hongkongensis	biolink:OrganismTaxon	NA
NCBITaxon:59620	uncultured Clostridium sp.	biolink:OrganismTaxon	NA
NCBITaxon:626937	Christensenella minuta	biolink:OrganismTaxon	NA
NCBITaxon:1473216	Senegalimassilia anaerobia	biolink:OrganismTaxon	NA
NCBITaxon:61592	Corynebacterium durum	biolink:OrganismTaxon	NA
NCBITaxon:2585118	Alistipes obesi	biolink:OrganismTaxon	NA
NCBITaxon:341220	Lactonifactor longoviformis	biolink:OrganismTaxon	NA
NCBITaxon:556499	Propionibacterium acidifaciens	biolink:OrganismTaxon	NA
NCBITaxon:1323	Faecalicoccus pleomorphus	biolink:OrganismTaxon	NA
NCBITaxon:1193532	uncultured Butyricicoccus sp.	biolink:OrganismTaxon	NA
NCBITaxon:1193534	uncultured Flavonifractor sp.	biolink:OrganismTaxon	NA
NCBITaxon:1470347	Alistipes ihumii	biolink:OrganismTaxon	NA
NCBITaxon:1872129	Actinobaculum sp.	biolink:OrganismTaxon	NA
NCBITaxon:1955243	Blautia sp.	biolink:OrganismTaxon	NA
NCBITaxon:2849043	Cryptobacterium sp.	biolink:OrganismTaxon	NA
NCBITaxon:2040332	Dorea sp.	biolink:OrganismTaxon	NA
NCBITaxon:1262989	Firmicutes bacterium CAG:94	biolink:OrganismTaxon	NA
NCBITaxon:1262998	Firmicutes bacterium CAG:102	biolink:OrganismTaxon	NA
NCBITaxon:1263001	Firmicutes bacterium CAG:114	biolink:OrganismTaxon	NA
NCBITaxon:1650663	Allofournierella massiliensis	biolink:OrganismTaxon	NA
NCBITaxon:1653435	Merdimonas faecis	biolink:OrganismTaxon	NA
NCBITaxon:1776382	Neglectibacter timonensis	biolink:OrganismTaxon	NA
NCBITaxon:1776384	Emergencia timonensis	biolink:OrganismTaxon	NA
NCBITaxon:1776391	Romboutsia timonensis	biolink:OrganismTaxon	NA
NCBITaxon:1780381	Eubacteriaceae bacterium CHKCI005	biolink:OrganismTaxon	NA
NCBITaxon:1841868	Provencibacterium massiliense	biolink:OrganismTaxon	NA
NCBITaxon:1870991	Massilioclostridium coli	biolink:OrganismTaxon	NA
NCBITaxon:552398	Ruminococcaceae bacterium D16	biolink:OrganismTaxon	NA
NCBITaxon:137732	Granulicatella elegans	biolink:OrganismTaxon	NA
NCBITaxon:2042683	Olsenella sp.	biolink:OrganismTaxon	NA
NCBITaxon:742723	Lachnospiraceae bacterium 2_1_46FAA	biolink:OrganismTaxon	NA
NCBIGene:7378	UPP1	biolink:Gene	NCBITaxon:9606
CHEBI:18186	tyrosine	biolink:SmallMolecule	NA
NCBIGene:128060653	APOA1	biolink:Gene	NCBITaxon:37181
NCBITaxon:1350	Enterococcus	biolink:OrganismTaxon	NA
NCBITaxon:1743	Propionibacterium	biolink:OrganismTaxon	NA
NCBITaxon:724	Haemophilus	biolink:OrganismTaxon	NA
NCBITaxon:286	Pseudomonas	biolink:OrganismTaxon	NA
NCBITaxon:469	Acinetobacter	biolink:OrganismTaxon	NA
NCBITaxon:29393	Dolosigranulum	biolink:OrganismTaxon	NA
UMLS:C0318136	Rothia <high G+C Gram-positive bacteria>	biolink:OrganismTaxon	NA
NCBITaxon:184869	Varibaculum	biolink:OrganismTaxon	NA
NCBITaxon:544	Citrobacter	biolink:OrganismTaxon	NA
UMLS:C3946030	Terrisporobacter	biolink:OrganismTaxon	NA
NCBITaxon:2683688	Lachnospiraceae bacterium 1 4 56FAA	biolink:OrganismTaxon	NA
NCBITaxon:847	Oxalobacter formigenes	biolink:OrganismTaxon	NA
NCBITaxon:550	Enterobacter cloacae	biolink:OrganismTaxon	NA
NCBITaxon:487173	Dialister succinatiphilus	biolink:OrganismTaxon	NA
NCBITaxon:491921	Megamonas rupellensis	biolink:OrganismTaxon	NA
NCBITaxon:1226323	Oscillibacter sp. KLE 1745	biolink:OrganismTaxon	NA
NCBITaxon:387090	Phocaeicola coprophilus	biolink:OrganismTaxon	NA
NCBITaxon:2626703	unclassified Coprobacillus	biolink:OrganismTaxon	NA
NCBITaxon:626935	Collinsella tanakaei	biolink:OrganismTaxon	NA
NCBITaxon:2638681	unclassified Methanobrevibacter	biolink:OrganismTaxon	NA
NCBITaxon:876	Desulfovibrio desulfuricans	biolink:OrganismTaxon	NA
NCBITaxon:1129191	Klebsiella phage KP36	biolink:OrganismTaxon	NA
NCBITaxon:52226	Mitsuokella multacida	biolink:OrganismTaxon	NA
NCBITaxon:626933	Odoribacter laneus	biolink:OrganismTaxon	NA
NCBITaxon:1118060	Enorma massiliensis phI	biolink:OrganismTaxon	NA
NCBITaxon:2629304	unclassified Oscillibacter	biolink:OrganismTaxon	NA
NCBITaxon:638849	Pyramidobacter piscolens	biolink:OrganismTaxon	NA
NCBITaxon:1288121	Alistipes senegalensis	biolink:OrganismTaxon	NA
NCBITaxon:100886	Catenibacterium mitsuokai	biolink:OrganismTaxon	NA
NCBITaxon:35832	Bilophila	biolink:OrganismTaxon	NA
NCBITaxon:1432051	Eisenbergiella	biolink:OrganismTaxon	NA
NCBITaxon:3025755	Thomasclavelia	biolink:OrganismTaxon	NA
UMLS:C3943030	Romboutsia	biolink:OrganismTaxon	NA
UMLS:C3930537	Peptoclostridium	biolink:OrganismTaxon	NA
UMLS:C3768345	Genus Intestinimonas	biolink:OrganismTaxon	NA
NCBITaxon:1769710	Sellimonas	biolink:OrganismTaxon	NA
NCBITaxon:547	Enterobacter	biolink:OrganismTaxon	NA
UMLS:C1036500	Eggerthella	biolink:OrganismTaxon	NA
UMLS:C0317586	Lachnospira	biolink:OrganismTaxon	NA
NCBITaxon:570	Klebsiella	biolink:OrganismTaxon	NA
UMLS:C3946031	Intestinibacter	biolink:OrganismTaxon	NA
UMLS:C2660976	Parasutterella	biolink:OrganismTaxon	NA
UMLS:C2664663	Robinsoniella	biolink:OrganismTaxon	NA
NCBITaxon:1649459	Hungatella	biolink:OrganismTaxon	NA
MONDO:0005002	chronic obstructive pulmonary disease	biolink:Disease	NA
NCBITaxon:1896336	Citrobacter sp.	biolink:OrganismTaxon	NA
NCBITaxon:1263010	Firmicutes bacterium CAG:227	biolink:OrganismTaxon	NA
NCBITaxon:42895	Enterobacter sp.	biolink:OrganismTaxon	NA
NCBITaxon:765821	uncultured Blautia sp.	biolink:OrganismTaxon	NA
NCBITaxon:593909	Mesorhizobium opportunistum	biolink:OrganismTaxon	NA
NCBIGene:11651	Akt1	biolink:Gene	NCBITaxon:10090
NCBIGene:20208	Saa1	biolink:Gene	NCBITaxon:10090
NCBIGene:22038	Plscr1	biolink:Gene	NCBITaxon:10090
NCBIGene:101613	Nlrp6	biolink:Gene	NCBITaxon:10090
UMLS:C4592894	Muribaculaceae	biolink:OrganismTaxon	NA
NCBIGene:109815	Selenos	biolink:Gene	NCBITaxon:10090
UMLS:C4612120	Monoglobus	biolink:OrganismTaxon	NA
NCBIGene:18489	Reg3b	biolink:Gene	NCBITaxon:10090
NCBIGene:18347	Or4c58	biolink:Gene	NCBITaxon:10090
NCBIGene:13419	Dnase1	biolink:Gene	NCBITaxon:10090
NCBIGene:14600	Ghr	biolink:Gene	NCBITaxon:10090
NCBIGene:57320	Park7	biolink:Gene	NCBITaxon:10090
NCBIGene:244911	C2cd4a	biolink:Gene	NCBITaxon:10090
NCBIGene:11539	Adora1	biolink:Gene	NCBITaxon:10090
NCBIGene:19016	Pparg	biolink:Gene	NCBITaxon:10090
NCBIGene:21803	Tgfb1	biolink:Gene	NCBITaxon:10090
NCBIGene:269378	Ahcy	biolink:Gene	NCBITaxon:10090
NCBIGene:11541	Adora2b	biolink:Gene	NCBITaxon:10090
UMLS:C3738573	Candidatus Saccharimonas	biolink:OrganismTaxon	NA
NCBITaxon:248038	Mucispirillum	biolink:OrganismTaxon	NA
NCBIGene:15930	Ido1	biolink:Gene	NCBITaxon:10090
UMLS:C5857102	Candidatus Gastranaerophilales	biolink:OrganismTaxon	NA
NCBIGene:20723	Serpinb9	biolink:Gene	NCBITaxon:10090
NCBIGene:213208	Il20rb	biolink:Gene	NCBITaxon:10090
UniProtKB:P01867	IGG2B_MOUSE Immunoglobulin heavy constant gamma 2B (sprot)	biolink:Protein	NCBITaxon:10090
NCBIGene:21934	Tnfrsf11a	biolink:Gene	NCBITaxon:10090
UMLS:C4437672	Muribaculum	biolink:OrganismTaxon	NA
NCBIGene:56351	Ptges3	biolink:Gene	NCBITaxon:10090
UMLS:C4473044	Dubosiella	biolink:OrganismTaxon	NA
NCBIGene:24058	Sigirr	biolink:Gene	NCBITaxon:10090
NCBIGene:233079	Ffar2	biolink:Gene	NCBITaxon:10090
NCBIGene:19695	Reg3g	biolink:Gene	NCBITaxon:10090
NCBIGene:21808	Tgfb2	biolink:Gene	NCBITaxon:10090
NCBIGene:18708	Pik3r1	biolink:Gene	NCBITaxon:10090
NCBIGene:56312	Nupr1	biolink:Gene	NCBITaxon:10090
NCBIGene:14127	Fcer1g	biolink:Gene	NCBITaxon:10090
NCBIGene:18816	Serpinf2	biolink:Gene	NCBITaxon:10090
NCBITaxon:1980681	Colidextribacter	biolink:OrganismTaxon	NA
NCBIGene:12977	Csf1	biolink:Gene	NCBITaxon:10090
NCBIGene:16803	Lbp	biolink:Gene	NCBITaxon:10090
NCBITaxon:46123	Abiotrophia	biolink:OrganismTaxon	NA
NCBITaxon:713	Actinobacillus	biolink:OrganismTaxon	NA
NCBITaxon:361177	Altererythrobacter	biolink:OrganismTaxon	NA
NCBITaxon:374	Bradyrhizobium	biolink:OrganismTaxon	NA
NCBITaxon:194	Campylobacter	biolink:OrganismTaxon	NA
NCBITaxon:79328	Chitinophaga	biolink:OrganismTaxon	NA
NCBITaxon:1716	Corynebacterium	biolink:OrganismTaxon	NA
NCBITaxon:212791	Enhydrobacter	biolink:OrganismTaxon	NA
NCBITaxon:848	Fusobacterium	biolink:OrganismTaxon	NA
NCBITaxon:43994	Johnsonella	biolink:OrganismTaxon	NA
NCBITaxon:57493	Kocuria	biolink:OrganismTaxon	NA
NCBITaxon:32067	Leptotrichia	biolink:OrganismTaxon	NA
NCBITaxon:68	Lysobacter	biolink:OrganismTaxon	NA
NCBITaxon:149698	Massilia	biolink:OrganismTaxon	NA
NCBITaxon:33882	Microbacterium	biolink:OrganismTaxon	NA
NCBITaxon:1269	Micrococcus	biolink:OrganismTaxon	NA
NCBITaxon:475	Moraxella	biolink:OrganismTaxon	NA
NCBITaxon:1839	Nocardioides	biolink:OrganismTaxon	NA
NCBITaxon:265	Paracoccus	biolink:OrganismTaxon	NA
UMLS:C1001888	Phyllobacterium	biolink:OrganismTaxon	NA
NCBITaxon:75309	Rhodanobacter	biolink:OrganismTaxon	NA
UMLS:C4085313	Rhodococcus <scale insects>	biolink:OrganismTaxon	NA
NCBITaxon:204447	Skermanella	biolink:OrganismTaxon	NA
NCBITaxon:40323	Stenotrophomonas	biolink:OrganismTaxon	NA
NCBITaxon:2022527	Prevotella sp. 885	biolink:OrganismTaxon	NA
NCBIGene:3593	IL12B	biolink:Gene	NCBITaxon:9606
NCBIGene:917	CD3G	biolink:Gene	NCBITaxon:9606
NCBIGene:919	CD247	biolink:Gene	NCBITaxon:9606
NCBIGene:6775	STAT4	biolink:Gene	NCBITaxon:9606
NCBIGene:916	CD3E	biolink:Gene	NCBITaxon:9606
NCBIGene:6351	CCL4	biolink:Gene	NCBITaxon:9606
NCBIGene:3559	IL2RA	biolink:Gene	NCBITaxon:9606
NCBIGene:2668	GDNF	biolink:Gene	NCBITaxon:9606
NCBIGene:6348	CCL3	biolink:Gene	NCBITaxon:9606
NCBIGene:1234	CCR5	biolink:Gene	NCBITaxon:9606
NCBIGene:3932	LCK	biolink:Gene	NCBITaxon:9606
NCBIGene:915	CD3D	biolink:Gene	NCBITaxon:9606
NCBIGene:3554	IL1R1	biolink:Gene	NCBITaxon:9606
NCBIGene:6776	STAT5A	biolink:Gene	NCBITaxon:9606
NCBIGene:4790	NFKB1	biolink:Gene	NCBITaxon:9606
NCBIGene:3458	IFNG	biolink:Gene	NCBITaxon:9606
NCBIGene:5971	RELB	biolink:Gene	NCBITaxon:9606
NCBIGene:3561	IL2RG	biolink:Gene	NCBITaxon:9606
NCBIGene:3002	GZMB	biolink:Gene	NCBITaxon:9606
NCBIGene:3560	IL2RB	biolink:Gene	NCBITaxon:9606
NCBIGene:7879	RAB7A	biolink:Gene	NCBITaxon:9606
NCBIGene:3001	GZMA	biolink:Gene	NCBITaxon:9606
NCBIGene:3595	IL12RB2	biolink:Gene	NCBITaxon:9606
NCBIGene:8767	RIPK2	biolink:Gene	NCBITaxon:9606
NCBIGene:6778	STAT6	biolink:Gene	NCBITaxon:9606
NCBIGene:8809	IL18R1	biolink:Gene	NCBITaxon:9606
NCBIGene:8320	EOMES	biolink:Gene	NCBITaxon:9606
NCBIGene:30009	TBX21	biolink:Gene	NCBITaxon:9606
NCBIGene:3558	IL2	biolink:Gene	NCBITaxon:9606
NCBIGene:3594	IL12RB1	biolink:Gene	NCBITaxon:9606
NCBIGene:4791	NFKB2	biolink:Gene	NCBITaxon:9606
NCBIGene:356	FASLG	biolink:Gene	NCBITaxon:9606
NCBIGene:5532	PPP3CB	biolink:Gene	NCBITaxon:9606
NCBIGene:5970	RELA	biolink:Gene	NCBITaxon:9606
NCBIGene:6774	STAT3	biolink:Gene	NCBITaxon:9606
NCBIGene:8807	IL18RAP	biolink:Gene	NCBITaxon:9606
NCBIGene:56848	SPHK2	biolink:Gene	NCBITaxon:9606
NCBIGene:5534	PPP3R1	biolink:Gene	NCBITaxon:9606
NCBIGene:8651	SOCS1	biolink:Gene	NCBITaxon:9606
NCBIGene:5606	MAP2K3	biolink:Gene	NCBITaxon:9606
NCBIGene:3717	JAK2	biolink:Gene	NCBITaxon:9606
NCBIGene:3565	IL4	biolink:Gene	NCBITaxon:9606
NCBIGene:6772	STAT1	biolink:Gene	NCBITaxon:9606
NCBIGene:4616	GADD45B	biolink:Gene	NCBITaxon:9606
NCBIGene:3553	IL1B	biolink:Gene	NCBITaxon:9606
NCBIGene:3592	IL12A	biolink:Gene	NCBITaxon:9606
NCBIGene:7297	TYK2	biolink:Gene	NCBITaxon:9606
NCBIGene:2475	MTOR	biolink:Gene	NCBITaxon:9606
NCBIGene:2353	FOS	biolink:Gene	NCBITaxon:9606
NCBIGene:3606	IL18	biolink:Gene	NCBITaxon:9606
NCBIGene:1432	MAPK14	biolink:Gene	NCBITaxon:9606
